rank,stock_id,name,market,industry_category,signal,long_score,raw_long_score,risk_penalty,close,ret_1d,turnover,money_ma20,vol_ratio_5,intraday_pos,rsi14,macd_hist,close_vwap_diff,breakout_20d,near_limit_up,long_upper_shadow,reasons
430,6578,達邦蛋白,tpex,農業科技業,低優先,34.26246474901292,48.26246474901292,14.0,16.5,0.003039513677811634,1251425.0,1241744.6,1.5309414764419416,0.7499999999999956,38.88888888888891,0.0004548251392696018,0.0022422438420199864,False,False,False,量破5日高、MACD動能擴大、流動性不足扣分
431,6419,京晨科,tpex,光電業,低優先,34.219921292647726,61.219921292647726,27.0,151.0,0.027210884353741527,52873781.0,58655712.55,1.68949691755143,0.42857142857142855,56.19047619047619,0.36485476673915773,-0.007755053492391584,False,False,True,量破5日高、MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
432,6263,普萊德,tpex,通信網路業,低優先,34.210541455160744,56.210541455160744,22.0,168.0,0.0,92066525.0,81574940.35,1.7673382118616776,0.5,58.13953488372093,0.15451896703386536,-0.0005712065270194744,False,False,True,量破5日高、MACD動能擴大、RSI健康、長上影扣分、流動性不足扣分
433,2105,正新,twse,橡膠工業,低優先,34.20468553004379,47.20468553004379,13.0,32.55,0.012441679626749469,472915268.0,760514413.8,0.8163192760811065,0.3529411764705843,43.14720812182742,0.19252358313901974,-0.004221306299630911,False,False,True,MACD動能擴大、長上影扣分、收低於VWAP扣分
434,3499,環天科,tpex,通信網路業,低優先,34.11384094754653,48.11384094754653,14.0,14.85,-0.006688963210702337,1141361.0,1009689.65,1.449319528166554,1.0,56.097560975609774,0.05711564317556861,0.014789010663584845,False,False,False,收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
435,4104,佳醫,twse,生技醫療業,低優先,34.06294980259461,48.06294980259461,14.0,69.7,0.0028776978417266452,23209397.0,18820165.05,1.4282600932880394,0.8000000000000114,51.51515151515164,0.11820624869152635,0.0017690808597914387,False,False,False,收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
436,1560,中砂,twse,電機機械,低優先,33.998472309097316,38.998472309097316,5.0,745.0,-0.014550264550264536,468225536.0,1043412833.05,0.5326822356896466,0.1724137931034483,58.53658536585366,1.8620647559153696,-0.007937512404278646,False,False,False,RSI健康、收低於VWAP扣分
437,6508,惠光,tpex,農業科技業,低優先,33.994280181807724,47.994280181807724,14.0,24.85,0.014285714285714235,1283393.0,1745741.35,1.05731305656081,1.0,75.00000000000003,0.11165475245462564,0.006959092031824987,False,False,False,收在高檔、MACD動能擴大、流動性不足扣分
438,1235,興泰,twse,食品工業,低優先,33.80728144388043,47.80728144388043,14.0,36.9,-0.002702702702702786,11129347.0,1452377.0,3.887441563523282,1.0,39.411764705882334,0.10275304125393925,0.0013649498034340457,False,False,False,量破5日高、收在高檔、MACD動能擴大、流動性不足扣分
439,6658,聯策,twse,電子工業,低優先,33.80241269028462,33.80241269028462,0.0,205.5,-0.014388489208633115,311262429.0,359547746.35,0.524465221529681,0.5,57.93357933579336,0.8083349204522108,-0.0025761718257361066,False,False,False,RSI健康
440,6672,騰輝電子-KY,twse,電子工業,低優先,33.71622326348215,38.71622326348215,5.0,308.0,-0.022222222222222254,1368254422.0,1739336232.5,0.6661647609919836,0.2692307692307692,71.77177177177177,4.251124298709769,-0.007869757134978284,False,False,False,收低於VWAP扣分
441,2379,瑞昱,twse,電子工業,低優先,33.68443880428652,38.68443880428652,5.0,769.0,-0.017879948914431676,2532214090.0,4713407744.45,0.5630122831636453,0.0,61.30653266331658,-5.776352768906811,-0.025476339561794292,False,False,False,RSI健康、收低於VWAP扣分
442,8176,智捷,tpex,通信網路業,低優先,33.61600820359024,47.61600820359024,14.0,10.85,0.014018691588784993,5872187.0,3592633.7,0.7030732996930229,0.714285714285715,65.25821596244134,0.09636246397415438,0.008605831183509549,False,False,False,MACD動能擴大、RSI健康、流動性不足扣分
443,4167,松瑞藥,tpex,生技醫療業,低優先,33.615739978531515,55.615739978531515,22.0,21.2,0.01193317422434359,44993370.0,22979536.05,1.337414956175341,0.36363636363636187,63.736263736263744,0.14124015595081807,-0.0037797035429887327,True,False,True,接近20日突破、MACD動能擴大、RSI健康、長上影扣分、流動性不足扣分
444,5364,力麗店,tpex,觀光餐旅,低優先,33.59428652002256,55.59428652002256,22.0,8.99,0.015819209039548143,3183525.0,1584994.15,1.803431213109004,0.5,63.99999999999994,0.07474754359410979,-0.0010489850087559427,False,False,True,量破5日高、MACD動能擴大、RSI健康、長上影扣分、流動性不足扣分
445,3206,志豐,tpex,電子零組件業,低優先,33.58968415115626,47.58968415115626,14.0,39.0,0.00905562742561461,7716248.0,4689836.45,1.2510598829105806,0.3000000000000019,54.83870967741936,0.09097075030062857,0.0007858741709700912,False,False,False,MACD動能擴大、RSI健康、流動性不足扣分
446,1434,福懋,twse,紡織纖維,低優先,33.56951121230685,47.56951121230685,14.0,18.95,0.002645502645502784,293523644.0,95251216.0,1.2764411302045617,0.5909090909090907,73.9130434782609,0.1913545309518156,-0.0016242975983222774,False,False,False,MACD動能擴大、流動性不足扣分
447,8043,蜜望實,tpex,電子零組件業,低優先,33.46362216878915,38.46362216878915,5.0,196.0,-0.032098765432098775,2480276166.0,4734365522.3,0.6363499164242837,0.2894736842105263,47.65342960288809,-3.750377627560738,-0.012057101709052276,False,False,False,RSI健康、收低於VWAP扣分
448,1217,愛之味,twse,食品工業,低優先,33.40906604901335,47.40906604901335,14.0,10.2,0.004926108374384119,11508371.0,6537485.9,1.2412251837527826,0.6666666666666627,75.0,0.03235637079161979,0.0033168725617203076,True,False,False,接近20日突破、MACD動能擴大、流動性不足扣分
449,6196,帆宣,twse,電子工業,低優先,33.40572680371543,38.40572680371543,5.0,570.0,-0.030612244897959218,979854779.0,1243359569.9,0.819448085006497,0.07142857142857142,49.275362318840585,-1.217503712257237,-0.011417088776580875,False,False,False,RSI健康、收低於VWAP扣分
450,5601,台聯櫃,tpex,航運業,低優先,33.35840355297124,47.35840355297124,14.0,32.3,0.025396825396825307,654586.0,422313.0,1.0724744921887213,1.0,51.127819548872175,0.10894090989174166,0.015552272734216555,False,False,False,收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
451,6761,穩得,tpex,電子零組件業,低優先,33.32142956310469,60.32142956310469,27.0,205.5,0.037878787878787845,218018895.0,141155792.2,2.184547290680423,0.4230769230769231,53.33333333333333,0.21002011110082108,-0.01680636671422442,False,False,True,量破5日高、MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
452,6222,立軒,tpex,光電業,低優先,33.287807426597546,47.287807426597546,14.0,21.0,0.021897810218977964,587727.0,594716.3,0.9580672410880217,0.909090909090908,58.33333333333334,0.037577772886146436,0.013113231143030646,False,False,False,收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
453,4707,磐亞,tpex,化學工業,低優先,33.26186589509171,48.26186589509171,15.0,35.75,0.05769230769230771,534530935.0,226076896.9,0.9564186321329861,0.5820895522388065,82.04592901878915,1.0149774065258699,-0.02107156716757652,True,False,False,接近20日突破、MACD動能擴大、RSI過熱扣分、收低於VWAP扣分
454,3042,晶技,twse,電子工業,低優先,33.20615692740812,38.20615692740812,5.0,224.5,-0.09839357429718876,13401203180.0,9416526486.3,1.1382591279663141,0.0,43.9873417721519,1.0603512251254763,-0.03571372745950707,False,False,False,MACD動能擴大、收低於VWAP扣分
455,6552,易華電,twse,半導體業,低優先,33.144447520894225,60.144447520894225,27.0,31.8,0.024154589371980784,8676142.0,9190471.35,1.383833650188169,0.27272727272727304,58.33333333333334,0.10065955085024464,-0.008601011832217509,False,False,True,量破5日高、MACD動能擴大、RSI健康、產業相對強、長上影扣分、收低於VWAP扣分、流動性不足扣分
456,6285,啟碁,twse,電子工業,低優先,33.1402763677383,33.1402763677383,0.0,258.5,0.0019379844961240345,1860921415.0,3556859391.25,0.8788880873855113,0.55,42.30769230769231,-0.8709359045998779,-0.0009412939127255715,False,False,False,
457,2495,普安,twse,電腦及週邊設備業,低優先,33.12644933478856,41.12644933478856,8.0,52.6,0.015444015444015635,338844202.0,546029754.25,1.1394285603624497,0.3529411764705885,56.60377358490567,-0.38240236006041894,-0.002617080046717124,False,False,True,RSI健康、產業相對強、長上影扣分
458,3014,聯陽,twse,電子工業,低優先,33.10372521451742,33.10372521451742,0.0,158.0,-0.012499999999999956,301359495.0,570456106.0,0.7516755819959022,0.3333333333333333,57.89473684210526,-0.5065941037117287,-0.0029997694282040133,False,False,False,RSI健康
459,3706,神達,twse,電腦及週邊設備業,低優先,33.06812182741117,38.06812182741117,5.0,90.0,-0.01098901098901095,1649534513.0,2000352449.0,0.53847679863865,0.0,59.243697478991606,0.41738730164948457,-0.012106629380964073,False,False,False,RSI健康、產業相對強、收低於VWAP扣分
460,2887,台新新光金,twse,金融保險,低優先,33.06740899822117,46.06740899822117,13.0,34.3,0.004392386530014614,1173277664.0,2800017659.6,0.4669467828586771,0.2307692307692291,74.10714285714282,-0.0006011014720559427,-0.004960713715589815,False,False,True,長上影扣分、收低於VWAP扣分
461,2617,台航,twse,航運業,低優先,33.060093682495086,55.060093682495086,22.0,30.8,0.009836065573770592,29373568.0,23284137.5,1.2698458855093855,0.28571428571428864,57.97101449275363,0.06928355787342932,-0.0017796952688894363,True,False,True,接近20日突破、MACD動能擴大、RSI健康、長上影扣分、流動性不足扣分
462,9925,新保,twse,其他,低優先,33.054431344248734,47.054431344248734,14.0,40.85,0.0,11772980.0,11972603.5,0.9398297624458619,0.5,51.85185185185201,0.020010728960721633,-0.0012950884143182462,True,False,False,接近20日突破、MACD動能擴大、RSI健康、流動性不足扣分
463,2312,金寶,twse,電子工業,低優先,32.9694923857868,45.9694923857868,13.0,35.55,0.020086083213773254,777569264.0,1685469614.85,0.7392193886389522,0.37037037037036996,50.359712230215806,-0.27554241677106184,-0.004095047151966846,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分
464,3363,上詮,tpex,通信網路業,低優先,32.938818552801834,37.938818552801834,5.0,574.0,-0.012048192771084376,3517318989.0,2246029526.8,1.53507936013973,0.13725490196078433,28.753993610223645,-9.155202013227168,-0.029170725578452794,False,False,False,量破5日高、收低於VWAP扣分
465,3016,嘉晶,twse,電子工業,低優先,32.86321985801066,37.86321985801066,5.0,128.5,-0.05166051660516602,2665749588.0,1873274382.8,0.8079371761245925,0.09375,51.541850220264315,-0.6282299111650289,-0.040264431244094734,False,False,False,RSI健康、收低於VWAP扣分
466,6556,勝品,tpex,光電業,低優先,32.80223350253804,46.80223350253804,14.0,73.1,0.022377622377622197,516480.0,559862.95,1.3124034997426661,0.7999999999999972,50.50505050505048,-0.12201906738460161,0.010559944237918062,False,False,False,收在高檔、RSI健康、流動性不足扣分
467,2488,漢平,twse,電子工業,低優先,32.785499536448654,46.785499536448654,14.0,54.3,-0.0018382352941176405,22152640.0,8779374.25,2.039427252174121,0.6666666666666614,60.0,-0.08305806124697257,0.0029620307105608923,False,False,False,量破5日高、RSI健康、流動性不足扣分
468,6936,永鴻生技,twse,生技醫療業,低優先,32.77690919345742,46.77690919345742,14.0,33.0,0.003039513677811634,2418683.0,996695.35,2.3636078059288135,1.0,35.2941176470588,0.02706366332654797,0.006052053948367941,False,False,False,量破5日高、收在高檔、MACD動能擴大、流動性不足扣分
469,6472,保瑞,twse,生技醫療業,低優先,32.73704225022582,37.73704225022582,5.0,430.0,-0.021615472127417545,448362553.0,749164963.65,0.759122407434422,0.20833333333333334,57.04225352112677,1.3088232347286723,-0.006860637623320898,False,False,False,RSI健康、收低於VWAP扣分
470,6271,同欣電,twse,電子工業,低優先,32.733531492814954,37.733531492814954,5.0,272.0,-0.02508960573476704,8208928431.0,4246618271.45,1.0337562611323443,0.0,56.11353711790393,1.2310657088635875,-0.0395751666896218,False,False,False,RSI健康、收低於VWAP扣分
471,3050,鈺德,twse,電子工業,低優先,32.61946418499715,46.61946418499715,14.0,12.95,0.003875968992248069,18579050.0,12827094.6,1.4942649237120753,0.4999999999999978,45.07042253521125,-0.000933838021553543,0.00044144076257923714,False,False,False,量破5日高、RSI健康、流動性不足扣分
472,6949,沛爾生醫-創,twse,生技醫療業,低優先,32.60067072600064,32.60067072600064,0.0,891.0,-0.02729257641921401,109200266.0,216531438.15,0.6328191073554726,0.5925925925925926,67.35632183908046,3.224427760200328,2.267393744248558e-05,False,False,False,RSI健康
473,2345,智邦,twse,電子工業,低優先,32.49156429220746,37.49156429220746,5.0,2645.0,-0.03290676416819016,6124581505.0,8762615273.1,0.646819605189711,0.2,59.64125560538117,25.190017847696737,-0.014047641447789028,False,False,False,RSI健康、收低於VWAP扣分
474,6624,萬年清,tpex,綠能環保類,低優先,32.446722165820276,46.446722165820276,14.0,46.05,0.021064301552106368,924197.0,3344703.15,0.0796039635379892,0.6666666666666351,59.84848484848484,0.7320855653388147,-7.098053769927226e-05,False,False,False,MACD動能擴大、RSI健康、流動性不足扣分
475,6593,台灣銘板,tpex,資訊服務業,低優先,32.41063733784544,46.41063733784544,14.0,34.5,0.03759398496240607,5268134.0,3262844.0,1.7765457996204175,0.7407407407407399,44.21052631578952,-0.006147895465578701,0.0016467880277912794,False,False,False,量破5日高、流動性不足扣分
476,1737,臺鹽,twse,食品工業,低優先,32.387039532099564,46.387039532099564,14.0,32.0,-0.0015600624024960652,2966381.0,3941994.9,0.7697978865428171,0.5,58.33333333333336,0.01664135349539196,0.0002221562233577501,True,False,False,接近20日突破、MACD動能擴大、RSI健康、流動性不足扣分
477,5234,達興材料,twse,電子工業,低優先,32.37898497082936,59.37898497082936,27.0,411.0,0.02238805970149249,304773163.0,173042849.0,1.6931192033176552,0.02631578947368421,62.08791208791209,2.964849547075219,-0.015032950916350818,True,False,True,量破5日高、接近20日突破、MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
478,1605,華新,twse,電器電纜,低優先,32.34743936830231,45.34743936830231,13.0,36.55,0.008275862068965356,1094093623.0,1683860993.75,1.2871720599653396,0.0,37.54512635379061,-0.33994326973273636,-0.02077319054075144,False,False,True,量破5日高、長上影扣分、收低於VWAP扣分
479,8046,南電,twse,電子工業,低優先,32.316926113931196,37.316926113931196,5.0,1075.0,-0.09282700421940926,15419445810.0,18367458557.2,1.0684453770194502,0.05,65.7856093979442,17.143872172277995,-0.020532507387176935,False,False,False,RSI健康、收低於VWAP扣分
480,2545,皇翔,twse,建材營造,低優先,32.288098092310975,54.288098092310975,22.0,38.8,0.0038809831824062613,26005770.0,20056246.65,1.8124900002440618,0.27272727272726804,53.65853658536584,0.028843499054304333,-0.0028046237431156307,False,False,True,量破5日高、MACD動能擴大、RSI健康、長上影扣分、流動性不足扣分
481,6752,叡揚,tpex,資訊服務業,低優先,32.22990653452583,46.22990653452583,14.0,103.5,0.0,6674166.0,3950459.2,1.3561167835425347,0.5714285714285714,61.19402985074626,0.5164156731395605,0.0022378076901292676,False,False,False,MACD動能擴大、RSI健康、流動性不足扣分
